columns,rel_imp,sca_imp,percentage
Col1537,0.0,0.0,0.0
Col1539,0.0,0.0,0.0
Col154,485.27246856689453,0.6273575067246827,0.0348368496126253
Col1540,3.5771450996398926,0.004303598399318463,0.00017643979969579512
Col1541,1.399999976158142,0.0017193951276782353,6.984565789637241e-05
Col1543,6.94112491607666,0.00834772771541374,0.0003422973705145374
Col1544,7.737262010574341,0.009276695803827971,0.00038091503059026313
Col1548,1.6411080360412598,0.0019773281375514403,8.101270745361223e-05
Col155,17.01962412893772,0.020406446499328774,0.0008854298358526308
Col1550,2.1950292587280273,0.002666847099085579,0.00010885594918963324
Col1553,0.0,0.0,0.0
Col1556,6.874043226242065,0.008268232766305271,0.00033901592641380387
Col1557,4.310440540313721,0.005201924024178301,0.00021297264457465132
Col1558,2.1666666865348816,0.0026327563453320355,0.00010745770461565202
Col1559,9.764875117805786,0.011711460433514757,0.00048120320483333316
Col156,52.069870471954346,0.07020352019620686,0.003895752594582948
Col1564,3.9862414598464966,0.004812079525239958,0.00019698615436305073
Col1566,2.76004421710968,0.0033513576541829063,0.0001368320963022804
Col1567,0.0,0.0,0.0
Col1568,7.552971839904785,0.009054237175655833,0.0003718083085548337
Col157,1263.9668273925781,1.9774881819542451,0.13903219569145728
Col1572,0.0,0.0,0.0
Col1573,1.8557488918304443,0.002237772881785975,9.164967094442304e-05
Col1574,15.754347056150436,0.018899745732361813,0.0008100522478717224
Col1575,0.0,0.0,0.0
Col158,1291.895133972168,2.0661351365602694,0.148302290300952
Col1580,1.7351642847061157,0.002102180738818276,8.591592398434419e-05
Col1585,0.0,0.0,0.0
Col1586,2.881105661392212,0.00348356707516468,0.00014250006483946785
Col1588,5.570993423461914,0.006718554402531184,0.00027515025205963536
Col159,669.0918045043945,0.942314583299975,0.05837404599824528
Col1592,2.1432180404663086,0.002603754958101198,0.00010628327146281367
Col1596,7.172587871551514,0.008615749573970842,0.00035347829918583903
Col1598,1.6380952596664429,0.001973118042386318,8.085089011451095e-05
Col1599,3.0386016368865967,0.003671676804675319,0.0001502374867101128
Col16,21.65373745560646,0.026719045357102678,0.0012636334307602546
Col160,0.800000011920929,0.001117931025494997,4.2968298043002156e-05
Col1600,0.0,0.0,0.0
Col1604,8.527768808315159,0.010199633145623364,0.0004192999623875783
Col1605,0.0,0.0,0.0
Col161,47.07855939865112,0.06378328779183033,0.00353487135678486
Col1613,4.7789905071258545,0.0057592554522810716,0.00023593966242099333
Col1614,2.3649953603744507,0.0028801427716100766,0.00011743829401641717
Col1615,7.866788864135742,0.009419659738832246,0.0003870134123338864
Col1616,0.0,0.0,0.0
Col162,33.04751932621002,0.04380817093139018,0.0023797968147189074
Col1621,3.541701078414917,0.0042623240838377575,0.00017472242263413574
Col1623,0.0,0.0,0.0
Col1625,0.0,0.0,0.0
Col1628,4.914035320281982,0.00592420116096125,0.00024265651789231313
Col163,31.20246583223343,0.04129477528151875,0.0022298138025051884
Col1630,8.467664882569807,0.0101303806580718,0.00041640155246341275
Col1631,2.4329004883766174,0.0029688884189277825,0.00012094678705657039
Col1637,1.6358396410942078,0.001969966009953806,8.072974000246231e-05
Col164,15.483560167253017,0.018547148428757602,0.0007884554570895165
Col1641,4.688511848449707,0.005656517717412379,0.00023161490564542486
Col1647,0.0,0.0,0.0
Col1648,1.6309524178504944,0.001963136536939739,8.046724542520058e-05
Col165,48.44325017929077,0.06542307842926129,0.003624825395584248
Col1651,4.403472542762756,0.005310862972143248,0.00021749397370368403
Col1657,1.6262717843055725,0.001956595755213653,8.021584685746136e-05
Col1658,0.0,0.0,0.0
Col1659,5.315535545349121,0.0064128226383396575,0.0002625862232578805
Col166,74.23456978797913,0.0970153028941678,0.005248341091241357
Col1660,0.0,0.0,0.0
Col1661,1.7713778614997864,0.002138303731821233,8.753409389977221e-05
Col1664,7.480055809020996,0.008976171312786777,0.0003684297725115351
Col1665,12.943774115294218,0.015480243806902395,0.0006439106118546309
Col1666,8.161239707631466,0.00977026718061414,0.0004014649833502204
Col1667,7.490895748138428,0.008987124979954625,0.00036891732398414265
Col1668,5.644947052001953,0.0068016644995591725,0.00027866564275133316
Col1669,0.0,0.0,0.0
Col167,20.993478033691645,0.025660139441956428,0.0011899230550136313
Col1671,2.908448815345764,0.003513084088810803,0.00014377247711120367
Col1673,5.195990085601807,0.00627351420392178,0.00025679163543332393
Col1674,3.569166660308838,0.0042924492184055795,0.00017601127475331218
Col1675,0.0,0.0,0.0
Col1677,0.0,0.0,0.0
