feature,imp
Col1988,0.028847398726834565
Col410,0.02904052569821729
Col1174,0.02948899681539217
Col2106,0.029686625480557303
Col589,0.030015579743427445
Col2082,0.03014930588295829
Col28,0.030735170148319637
Col2047,0.0309800772982153
Col704,0.03126153072912543
Col345,0.03127262643844866
Col1918,0.03150753822185433
Col123,0.03171217498107327
Col1759,0.03184803742919635
Col619,0.03187177754891256
Col1154,0.03217789931489185
Col431,0.032210135216889084
Col1316,0.03230073201703981
Col951,0.0324017129401435
Col2321,0.03244647120859308
Col535,0.032489652429066866
Col325,0.03250420701405642
Col1062,0.032541962140282966
Col2336,0.03264754076347846
Col680,0.032836063585530796
Col734,0.03296831817025168
Col1145,0.03324484856552785
Col2282,0.03335737716851097
Col382,0.03363562556844899
Col929,0.033754084849910826
Col908,0.03381502347844891
Col415,0.03382884577575184
Col2002,0.034243896176392834
Col927,0.034595775885543786
Col1906,0.0347940862248205
Col510,0.03485400140124086
Col512,0.034911605948961644
Col23,0.034978841760564115
Col628,0.03505046477305777
Col1277,0.035362241739078655
Col600,0.035447367926409554
Col698,0.03557001176851391
Col378,0.035606300329748646
Col635,0.035777976901354425
Col1815,0.035873372682089864
Col434,0.03613889421826371
Col2013,0.036410058830063395
Col474,0.03651154096893572
Col848,0.03654093198352763
Col1857,0.03713978782101114
Col1319,0.03745089844102272
Col742,0.037770571645861915
Col518,0.03800190262237753
Col1061,0.038180441829868406
Col419,0.038313613876627926
Col208,0.03849103038141458
Col630,0.038512164247266674
Col22,0.03892498436214747
Col1743,0.039041191654468906
Col551,0.03905290206453348
Col501,0.03927183233802503
Col708,0.03932905804743969
Col1958,0.03962172624167141
Col239,0.03978392744941785
Col338,0.03980126105031936
Col946,0.039820024084364636
Col49,0.039870779850694156
Col748,0.03990731616901553
Col1021,0.040044636434967806
Col888,0.040094995513340205
Col222,0.04009847598700184
Col1043,0.040146741564410324
Col2008,0.040625490753841434
Col389,0.04102282053754874
Col143,0.04146835078640684
Col111,0.04158005259875479
Col681,0.04161746980246986
Col706,0.04166740440947664
Col1524,0.04181722752866619
Col585,0.041974253289299365
Col32,0.042306991511834084
Col660,0.04243030464160231
Col1144,0.04255463648484666
Col1676,0.04270924812083418
Col1402,0.04286564677294233
Col135,0.0429311839669453
Col699,0.04313841318621042
Col620,0.04350201301691272
Col185,0.04374078329684989
Col424,0.04403681807284223
Col159,0.0441146049658073
Col291,0.04411722980052057
Col148,0.0443990477552335
Col851,0.04449879582474528
Col223,0.04457818814001568
Col422,0.04487025562474819
Col2330,0.04521015078727163
Col1212,0.045315601233480544
Col1881,0.04568608799506421
Col398,0.04570414132019581
Col2148,0.045769117227782895
Col1184,0.045877963856599674
Col520,0.04600227314988914
Col1450,0.04603864713160749
Col247,0.04610176364253923
Col609,0.04753910012543224
Col1213,0.0476840793324945
Col1028,0.047963005069998475
Col409,0.04802575568406142
Col1867,0.04828769702932636
Col305,0.04841972319764224
Col1346,0.048617794385829936
Col716,0.049292215230152266
Col1431,0.049411411948074135
Col2144,0.05025359076906915
Col1730,0.050341947539665005
Col1744,0.050433393061920365
Col1032,0.05095275891799558
Col292,0.05103509878979677
Col1776,0.05128326406136591
Col38,0.05140505046398868
Col138,0.05256927529387725
Col691,0.05295761969470335
Col1272,0.05305435101889017
Col1132,0.053288446589891986
Col762,0.05358613433887751
Col2391,0.05378003046902286
Col1141,0.05386006872535821
Col1756,0.05387148852027258
Col293,0.0539305803410179
Col1939,0.0540709333850957
Col112,0.05413682906889931
Col783,0.05426210345185957
Col1997,0.05451200120619816
Col157,0.05452108740281292
Col683,0.05486773706439014
Col1069,0.054869865281165664
Col1831,0.055156303315073936
Col219,0.05518822799567157
Col270,0.05544475136731984
Col362,0.05610910393278026
Col1535,0.05681958900929423
Col131,0.05725273899661559
Col323,0.05730582688642473
Col828,0.05767818681258184
Col911,0.05783324574582977
Col211,0.05856783469340776
Col1188,0.05888315740217083
Col819,0.059420875581674124
Col823,0.059467615275126645
Col795,0.05947344632223063
Col663,0.05996594426740581
Col799,0.06016033623053902
Col509,0.06046339798525051
Col492,0.0606325097892803
Col1694,0.06067082636940607
Col1982,0.06139731515669071
Col8,0.06145864530056465
Col2032,0.061697832379197314
Col1041,0.06223170722543708
Col814,0.06306635310481812
Col1542,0.06366113574222457
Col1564,0.06381991442351541
Col1006,0.06390357130986125
Col843,0.06396452957069171
Col656,0.06416897853862975
Col844,0.0642488503888264
Col786,0.06455522005719913
Col244,0.06507663831396313
Col1304,0.06522474454370596
Col883,0.06604441857791922
Col17,0.0661230876698467
Col885,0.06624508546883229
Col516,0.06645331908605853
Col802,0.06679130265058963
Col120,0.06713027924335925
Col1551,0.06757767929528323
Col900,0.06800953138700784
Col114,0.0683075059773155
Col1616,0.06851392383639329
Col1322,0.06862600374939745
Col1095,0.06863220686704943
Col772,0.06883612218447682
Col596,0.0691637922373401
Col533,0.07059345032480617
Col2392,0.07093790202336728
Col757,0.07129742686378995
Col206,0.07148734927967637
Col121,0.07158169698100907
Col523,0.07187944476426192
Col679,0.07227286856185433
Col840,0.07331724282260729
Col370,0.0733282905390532
Col503,0.07366195991886436
Col577,0.07375046191830835
Col713,0.07495299438120769
Col284,0.07528218885072137
Col332,0.07560344826270306
Col269,0.07577235964875458
Col184,0.07616076561781943
Col1192,0.07649332815301965
Col751,0.0770087563451586
Col1233,0.07737686105107935
Col164,0.07865219234635244
Col441,0.07910373752543537
Col194,0.07941908328118363
Col755,0.0794705045962954
Col2395,0.0796194127293555
Col2233,0.07975300318985823
Col2364,0.0798204202637501
Col1807,0.0798691921895037
Col158,0.07992146936164576
Col598,0.08022614192508698
Col428,0.08135742437903395
Col320,0.08146635321048663
Col1822,0.08159970667936009
Col2093,0.08170234484974366
Col770,0.08181961243110336
Col1281,0.08187193539369013
Col432,0.08205458234059969
Col857,0.08257600047930545
Col1220,0.08284427024571346
Col896,0.08312441339945682
Col784,0.08319323750635446
Col839,0.08397028292960704
Col736,0.08448033826608195
Col189,0.08456889684384952
Col29,0.0849014068328103
Col921,0.08512823198472064
Col599,0.08524752079244548
Col604,0.08596840596494301
Col1528,0.0861595343721491
Col1735,0.08683856128953542
Col395,0.08784509582821251
Col226,0.09066688142579878
Col2239,0.09080852117960367
Col639,0.09127565605122655
Col34,0.09193870113305172
Col172,0.09217656641446752
Col613,0.09233000629306604
Col1859,0.09277112240701015
Col601,0.09287300588023813
Col306,0.0931146016613555
Col289,0.09666356748030308
Col920,0.09672305991573327
Col142,0.09820177382364284
Col2049,0.09837898936981322
Col618,0.09895276761093812
Col624,0.10075772492890868
Col452,0.10087254639200083
