columns,rel_imp,sca_imp,percentage
Col10,0.8822449445724487,0.0015692643609791935,4.8276945964736254e-05
Col100,1.9680354595184326,0.0029645553399524497,0.00010670777867897728
Col1000,7.70665271598773,0.011471566648435046,0.0004176216893065444
Col1001,1.4667915105819702,0.0022516585187661617,7.960750518336763e-05
Col1002,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col1003,6.068012475967407,0.009088953951327621,0.00032891562881938013
Col1004,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col1005,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col1006,3.6327381134033203,0.005440617190133793,0.0001969107507973774
Col1007,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col1008,4.265774607658386,0.006409445194926826,0.00023126228306275995
Col1009,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col101,7.5559659038717655,0.011253965106452603,0.00040945660958611557
Col1010,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col1011,5.122079014778137,0.0076937369848265845,0.00027768120679804185
Col1012,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col1013,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col1014,1.4642857313156128,0.002247201445791852,7.947038751441899e-05
Col1015,1.409995049238205,0.002167599548900042,7.653072310393726e-05
Col1016,2.1047618985176086,0.0031720181220160856,0.00011412391110793442
Col1017,2.560605525970459,0.003895159938064779,0.0001389069455506412
Col1018,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col1019,0.6666666865348816,0.0011858115801822728,3.648038087419302e-05
Col102,8.341776939749252,0.012375080675033222,0.0004520048549204912
Col1020,0.666095495223999,0.0011847955923061358,3.644912496026498e-05
Col1021,3.8228070735931396,0.0057192873089043925,0.00020720234645375815
Col1022,1.3556309342384338,0.0021039713226679354,7.361661099267693e-05
Col1023,0.6428571343421936,0.0011434611173808495,3.517750861437179e-05
Col1024,3.1368472576141357,0.0047219270440387465,0.0001700752803671098
Col1025,7.694946281779266,0.011454933916503523,0.0004169887693806549
Col1026,0.6418856978416443,0.0011417332064547006,3.512435105565331e-05
Col1027,3.135265827178955,0.0047191141263376426,0.00016998874359278664
Col1028,1.150718867778778,0.0018735434792037649,6.26498528850087e-05
Col1029,5.334291458129883,0.008017467221536304,0.0002891949234167831
Col103,19.3855183966225,0.028659750670963127,0.0011797502125928123
Col1030,3.09855580329895,0.004660127351856238,0.00016799153651995836
Col1031,5.494778394699097,0.008245584497331138,0.00029787156602261025
Col1032,0.6344811320304871,0.001128562577019578,3.471916899623011e-05
Col1033,0.6060606241226196,0.0010780105274384299,3.316398261290275e-05
Col1034,1.8085216879844666,0.0027403835749700463,9.808845451571226e-05
Col1035,0.6041008234024048,0.0010745245959589984,3.305674120103236e-05
Col1036,1.8030303120613098,0.0027306159695199236,9.778796329686741e-05
Col1037,5.489806890487671,0.008238544058849738,0.00029760283214965236
Col1038,0.6008018255233765,0.001068656611301955,3.28762181577172e-05
Col1039,3.5744471549987793,0.00535042389238341,0.00019374580630447403
Col104,6.304995775222778,0.0094164582824322,0.0003417108474149805
Col1040,0.5952380895614624,0.0010587602977978167,3.2571767356329436e-05
Col1041,0.5952380895614624,0.0010587602977978167,3.2571767356329436e-05
Col1042,0.5952380895614624,0.0010587602977978167,3.2571767356329436e-05
Col1043,0.5947732329368591,0.0010579334492695903,3.254633013701139e-05
Col1044,4.00208854675293,0.0059869792773803564,0.00021691871934679564
Col1045,1.5537148118019104,0.002365273304012621,8.428871895152226e-05
Col1046,0.5938732028007507,0.0010563325500804353,3.249707997523394e-05
Col1047,4.261568069458008,0.006404824859662843,0.00023103735391181914
Col1048,8.470369742426556,0.012572817169033966,0.00045901089360211205
Col1049,2.388888895511627,0.0036138710348720573,0.00012955485125144082
Col105,9.149870289547835,0.013595653115266431,0.000496072239750163
Col1050,0.5861456990242004,0.0010425875052938662,3.207422656637297e-05
Col1051,2.6561266779899597,0.004041640427028028,0.0001440909052322634
Col1052,0.5813142657279968,0.0010339937512227053,3.1809847784031426e-05
Col1053,0.5585859417915344,0.0009935664878445451,3.0566140950345496e-05
Col1054,9.064164920710027,0.013464994153035,0.0004913887146324381
Col1055,0.5411949753761292,0.0009626328747175157,2.9614497360800258e-05
Col1056,4.195534825325012,0.006301925292247887,0.00022745070280445
Col1057,4.1436498165130615,0.0062217600375905424,0.0002246337866753514
Col1058,0.5368876457214355,0.0009549713528695495,2.937879782829376e-05
Col1059,0.5333333611488342,0.0009486492853497811,2.918430535167444e-05
Col106,0.8651716709136963,0.0015388958334599918,4.7342686703818424e-05
Col1060,0.5333333611488342,0.0009486492853497811,2.918430535167444e-05
Col1061,2.099999964237213,0.0031635479870478754,0.00011386333535133014
Col1062,5.646608114242554,0.008463547688362357,0.00030608411098726233
Col1063,2.403588056564331,0.0036355741325800094,0.00013035104032726216
Col1064,0.5333333611488342,0.0009486492853497811,2.918430535167444e-05
Col1065,0.5301442742347717,0.0009429768012294797,2.9009796698976345e-05
Col1066,0.5116662383079529,0.0009101095987374298,2.7998668046484266e-05
Col1067,0.5094358921051025,0.0009061424433229271,2.787662223167958e-05
Col1068,5.058566331863403,0.007598227078863188,0.00027423781875807337
Col1069,2.5225908160209656,0.003833537899947873,0.00013683776765376933
Col107,6.589854955673218,0.009839991276505363,0.00035714582277267276
Col1070,3.797435998916626,0.005682518346709587,0.00020582937555136592
Col1071,1.4632821679115295,0.002245416390186037,7.941547195323707e-05
Col1072,9.125664045917802,0.01355468468062282,0.0004947472349430172
Col1073,6.447030067443848,0.009633052836125245,0.0003494168604798653
Col1074,10.944392490200698,0.016202612735855756,0.000595512978530688
Col1075,8.13141473390715,0.012077030043245496,0.0004406119965008948
Col1076,2.099999964237213,0.0031635479870478754,0.00011386333535133014
Col1077,6.724894762039185,0.010029832270134093,0.0003644428133455519
Col1078,6.092857360839844,0.009122195909962142,0.00033025504862668623
Col1079,1.0803012549877167,0.0017939259249506667,5.888035656596572e-05
Col108,7.623599617627406,0.011357173812979923,0.00041313079174270926
Col1080,0.5,0.0008893586586317513,2.7360284840244736e-05
Col1081,6.2627339363098145,0.009356308128415005,0.00033942583828459704
Col1082,0.5,0.0008893586586317513,2.7360284840244736e-05
Col1083,2.5864227414131165,0.003936866903176208,0.00014031193953302425
Col1084,0.5,0.0008893586586317513,2.7360284840244736e-05
Col1085,0.5,0.0008893586586317513,2.7360284840244736e-05
Col1086,7.080727815628052,0.010570414959978354,0.00038374463978308344
Col1087,0.5,0.0008893586586317513,2.7360284840244736e-05
Col1088,2.2073229551315308,0.003329200598123848,0.00011968975648291574
Col1089,2.8815112113952637,0.004363049442406691,0.00015627812294846883
Col109,0.8634223937988281,0.0015357843639630829,4.7246965263563796e-05
Col1090,13.756939101964235,0.020225659450929922,0.0007619379207985468
Col1091,2.441666603088379,0.003699806591479031,0.00013242829614137965
Col1092,0.5,0.0008893586586317513,2.7360284840244736e-05
Col1093,3.8661956787109375,0.00578413853882094,0.00020955396486196267
Col1094,7.301695346832275,0.010881420236300168,0.00039568547957874846
Col1095,4.565641403198242,0.0068630558165262145,0.00024752469610349505
Col1096,1.8021755814552307,0.0027290956453892953,9.774119195117941e-05
Col1097,2.35013484954834,0.003551282474567099,0.0001274458564675871
Col1098,1.4589531421661377,0.002237716277125829,7.917858519828773e-05
Col1099,6.692600965499878,0.009988627548524073,0.00036270549233660134
Col11,4.43165647983551,0.006654618187096508,0.0002402478369826302
Col110,9.005382495641243,0.013372364885052798,0.0004881634101054875
Col1100,5.610387563705444,0.00841407273413474,0.0003041295550651105
Col1101,5.6011974811553955,0.008401518195645347,0.0003036336313967188
Col1102,0.5,0.0008893586586317513,2.7360284840244736e-05
Col1103,0.5,0.0008893586586317513,2.7360284840244736e-05
